student_id,iq_test_marks,study_hours_per_day,extra_activity,time_spent_on_extra_activity_hrs,attended_academic_activity,courses_count,attendance_percentage,kan_marks,english_marks,maths_marks,chemistry_marks,biology_or_cs_marks,physics_marks,average_marks,capability_score,result,confidence
848,81.8,2.14,Yes,1.0,Yes,1,70.8,86.2,83.6,70.4,86.1,55.1,56.0,72.9,0.7324,Pass,High
849,99.6,0.0,Yes,2.0,No,2,71.8,77.4,77.7,95.6,93.6,95.0,77.4,86.1,0.7169,Pass,High
850,72.0,2.04,Yes,2.8,No,1,86.1,100.0,80.6,95.9,77.4,92.9,99.2,91.0,0.6684,Pass,High
851,75.3,0.43,Yes,3.3,No,1,67.2,75.8,52.2,89.7,67.3,42.3,63.5,65.1,0.59,Pass,Medium
852,70.1,2.16,No,0.3,No,2,81.4,75.4,65.1,72.9,61.4,76.6,54.6,67.7,0.6132,Pass,Medium
853,18.1,0.0,Yes,6.4,No,3,60.7,42.4,22.8,26.4,24.0,13.3,2.2,21.8,0.2291,Fail,Low
854,38.9,3.49,No,0.0,No,3,78.8,72.0,60.5,67.8,95.6,26.2,74.0,66.0,0.4905,Fail,Low
855,92.1,0.96,No,0.0,No,3,75.8,90.2,77.5,68.5,82.8,68.5,100.0,81.2,0.6802,Pass,High
856,81.1,0.0,Yes,7.5,No,4,66.0,75.6,64.9,86.1,62.4,53.6,74.6,69.5,0.6163,Pass,Medium
857,44.2,0.25,Yes,2.6,No,5,69.0,62.1,32.5,49.7,58.8,49.2,57.9,51.7,0.3994,Fail,Low
858,77.7,1.39,No,0.1,No,2,79.3,78.0,70.5,52.0,82.2,79.9,56.6,69.9,0.6177,Pass,Medium
859,35.7,0.82,No,1.5,No,2,69.4,18.0,44.7,38.1,26.7,28.4,27.8,30.6,0.3309,Fail,Low
860,49.6,0.62,No,0.1,No,3,60.0,28.8,59.5,41.7,49.3,31.4,31.6,40.4,0.3926,Fail,Low
861,71.0,2.93,No,0.9,No,1,81.9,71.9,77.0,57.6,92.8,80.2,64.0,73.9,0.6579,Pass,High
862,80.1,0.53,No,0.7,No,3,80.3,58.0,65.1,74.7,62.1,68.2,71.1,66.5,0.5929,Pass,Medium
863,59.1,0.91,Yes,4.2,Yes,1,62.5,41.9,50.4,59.8,75.5,54.8,45.0,54.6,0.5343,Fail,Medium
864,59.9,0.96,No,0.0,No,2,71.8,81.5,42.6,51.7,37.4,42.2,78.6,55.7,0.4817,Fail,Low
865,84.6,0.0,No,0.0,No,3,70.0,46.8,46.4,64.6,54.0,75.1,60.0,57.8,0.5813,Pass,Medium
866,78.7,1.92,Yes,2.2,No,3,87.1,70.9,77.7,66.7,86.8,76.5,73.9,75.4,0.7046,Pass,High
867,47.3,1.51,Yes,3.4,Yes,2,76.2,41.2,74.9,64.0,51.1,79.6,48.6,59.9,0.5065,Fail,Low
868,98.5,0.54,No,0.6,No,7,77.2,86.9,85.4,85.1,79.8,91.2,71.7,83.4,0.7054,Pass,High
869,75.3,2.79,Yes,4.0,No,3,83.3,100.0,79.0,70.3,73.5,62.1,70.2,75.9,0.7283,Pass,High
870,52.9,0.51,No,0.4,No,2,70.4,53.4,63.1,30.8,45.1,54.1,64.2,51.8,0.4168,Fail,Low
871,59.0,2.34,Yes,5.2,No,2,79.5,54.2,79.9,62.5,80.5,48.9,76.2,67.0,0.606,Pass,Medium
872,57.6,1.64,No,0.0,No,1,68.6,45.9,45.1,64.3,63.7,47.1,57.4,53.9,0.4975,Fail,Low
873,90.8,0.02,Yes,8.2,No,4,79.0,94.6,69.2,85.6,71.5,88.9,95.9,84.3,0.6903,Pass,High
874,51.8,2.22,No,0.5,No,0,85.3,47.2,74.8,45.9,66.8,61.6,91.9,64.7,0.5084,Fail,Low
875,80.6,0.0,No,0.6,No,3,57.1,46.3,71.7,86.3,74.3,60.5,53.5,65.4,0.5459,Fail,Medium
876,69.8,0.21,Yes,5.8,Yes,1,72.1,67.7,78.8,56.3,70.8,62.7,67.5,67.3,0.5771,Pass,Medium
877,47.4,1.74,No,0.0,No,5,60.9,59.1,37.5,74.3,62.6,31.2,62.8,54.6,0.4386,Fail,Low
878,81.4,0.67,No,0.0,No,3,85.1,97.5,84.6,77.0,63.2,62.2,86.8,78.6,0.6108,Pass,Medium
879,52.7,0.51,No,0.0,No,5,74.7,73.1,65.5,43.3,51.9,51.3,33.9,53.2,0.4226,Fail,Low
880,42.9,0.9,Yes,4.9,No,2,63.2,46.0,53.6,46.5,58.1,67.2,32.1,50.6,0.4203,Fail,Low
881,68.9,0.0,No,0.3,No,3,71.0,72.9,65.0,78.9,45.1,50.8,64.4,62.8,0.4889,Fail,Low
882,67.8,0.0,Yes,2.9,No,4,68.8,54.9,83.2,37.8,63.5,56.3,46.9,57.1,0.5278,Fail,Medium
883,100.0,1.22,No,0.6,No,1,62.8,87.1,73.4,81.5,100.0,83.7,66.0,82.0,0.7266,Pass,High
884,43.0,0.0,No,0.1,No,5,71.1,16.8,38.5,23.7,41.8,20.6,31.5,28.8,0.3356,Fail,Low
885,59.1,0.31,No,0.1,No,5,57.7,35.5,36.7,64.1,84.0,58.0,38.2,52.8,0.4343,Fail,Low
886,89.8,0.0,Yes,4.0,No,2,76.7,86.1,57.0,72.0,100.0,51.7,67.0,72.3,0.668,Pass,High
887,100.0,1.24,No,1.5,No,3,66.8,94.8,90.6,72.2,84.7,79.9,100.0,87.0,0.7363,Pass,High
888,78.6,2.64,No,0.7,No,3,71.6,73.6,74.3,92.4,70.9,90.2,84.5,81.0,0.6807,Pass,High
889,75.8,0.62,No,0.8,No,6,72.9,86.5,58.7,47.5,41.1,69.8,70.9,62.4,0.5682,Fail,Medium
890,82.2,1.12,No,0.1,No,1,68.8,86.6,56.1,53.2,79.3,82.4,78.6,72.7,0.6195,Pass,Medium
891,59.8,1.61,Yes,3.7,No,3,68.9,73.1,73.7,50.0,76.6,32.0,69.5,62.5,0.5612,Fail,Medium
892,55.5,0.33,Yes,1.5,No,1,69.9,41.7,63.9,58.7,57.4,40.0,47.4,51.5,0.4644,Fail,Low
893,100.0,2.75,No,1.1,No,1,69.1,100.0,92.4,99.8,88.1,100.0,75.5,92.6,0.8106,Pass,High
894,64.0,0.0,No,0.0,No,6,70.8,70.1,50.2,89.6,52.7,40.4,62.6,60.9,0.4623,Fail,Low
895,100.0,0.25,Yes,3.5,No,5,62.3,84.4,91.9,100.0,77.8,73.6,78.3,84.3,0.7298,Pass,High
896,79.2,1.42,Yes,5.4,No,3,70.3,80.0,91.5,93.9,89.0,79.7,76.5,85.1,0.6738,Pass,High
897,56.5,0.71,No,1.3,No,2,73.9,32.8,47.9,53.6,54.8,26.5,42.3,43.0,0.4541,Fail,Low
898,47.2,1.66,Yes,7.7,Yes,5,69.0,74.4,68.0,59.6,78.2,50.3,72.1,67.1,0.5207,Fail,Medium
899,45.4,0.06,Yes,3.0,No,4,61.5,48.5,49.1,19.7,58.7,26.3,55.0,42.9,0.3894,Fail,Low
900,46.8,0.8,Yes,5.0,No,2,67.4,42.9,42.2,42.9,65.3,67.7,61.3,53.7,0.4432,Fail,Low
901,63.6,2.66,Yes,4.6,No,6,74.9,76.8,86.4,96.0,72.7,83.9,76.3,82.0,0.6485,Pass,High
902,91.8,0.0,No,0.3,No,2,80.2,85.2,65.1,77.9,66.3,77.4,64.8,72.8,0.6342,Pass,Medium
903,51.9,1.55,No,1.1,No,1,65.8,60.8,57.5,67.8,56.1,70.8,62.6,62.6,0.4587,Fail,Low
904,60.7,2.51,No,0.7,No,4,74.3,70.2,53.5,63.6,87.5,55.1,80.0,68.3,0.5708,Fail,Medium
905,59.7,1.86,No,0.0,No,3,68.4,51.1,64.4,51.0,59.9,63.9,63.3,58.9,0.5234,Fail,Medium
906,100.0,1.93,Yes,1.1,No,2,66.6,72.1,100.0,99.6,91.0,73.7,83.3,86.6,0.8084,Pass,High
907,53.7,1.69,No,0.4,No,3,76.4,42.3,62.8,52.7,48.6,52.0,59.7,53.0,0.4878,Fail,Low
908,74.9,1.66,Yes,6.9,No,1,84.2,76.0,57.4,81.4,78.4,76.7,76.2,74.4,0.6751,Pass,High
909,43.8,3.11,Yes,1.5,Yes,2,80.1,66.7,38.1,68.0,79.5,89.4,67.4,68.2,0.5646,Fail,Medium
910,77.8,0.12,No,1.2,No,4,61.9,61.3,84.7,55.3,69.6,50.5,63.9,64.2,0.5427,Fail,Medium
911,100.0,0.19,No,0.4,No,1,72.5,95.8,74.6,65.1,94.9,58.5,84.2,78.8,0.6842,Pass,High
912,87.4,1.26,No,1.3,No,2,75.3,79.2,92.1,93.9,70.6,89.2,67.1,82.0,0.6685,Pass,High
913,76.7,1.63,No,1.3,No,6,80.7,77.4,79.9,86.6,75.5,52.1,94.7,77.7,0.6332,Pass,Medium
914,83.0,0.23,No,0.7,No,0,65.9,58.9,59.7,65.4,66.0,60.3,63.2,62.2,0.5771,Pass,Medium
915,66.3,0.0,Yes,4.4,Yes,2,78.1,53.0,52.7,75.9,75.9,47.6,53.9,59.8,0.5494,Fail,Medium
916,80.0,0.7,No,0.9,No,0,75.3,73.6,94.7,83.8,75.6,86.1,47.6,76.9,0.5926,Pass,Medium
917,97.4,1.77,No,0.0,No,8,69.8,95.0,88.8,95.4,74.5,81.7,81.5,86.2,0.7527,Pass,High
918,87.9,0.9,No,0.0,No,4,71.3,88.6,77.3,73.9,79.3,100.0,39.1,76.4,0.6487,Pass,High
919,82.9,0.44,No,0.7,No,4,76.9,73.8,78.9,85.0,63.2,85.9,66.4,75.5,0.603,Pass,Medium
920,58.6,1.58,Yes,2.6,No,3,73.9,56.5,84.3,79.0,68.6,68.3,58.9,69.3,0.5548,Fail,Medium
921,58.4,0.05,No,0.0,No,3,72.5,48.3,51.8,56.8,27.8,48.3,50.0,47.2,0.4292,Fail,Low
922,55.0,1.91,No,1.5,No,0,83.2,44.5,69.9,57.8,67.7,70.7,63.6,62.4,0.5124,Fail,Low
923,91.5,1.6,No,0.0,No,3,71.8,77.3,100.0,79.0,100.0,88.4,93.4,89.7,0.7046,Pass,High
924,57.6,0.89,No,0.0,No,1,73.7,64.1,62.3,82.5,66.8,38.4,66.7,63.5,0.465,Fail,Low
925,100.0,0.0,Yes,1.3,No,6,69.0,86.0,82.6,65.1,85.4,100.0,61.6,80.1,0.7198,Pass,High
926,95.2,1.31,No,0.0,No,3,83.5,90.4,76.7,53.2,71.2,92.7,75.7,76.6,0.724,Pass,High
927,76.2,1.29,Yes,0.5,No,1,69.9,83.1,80.8,72.3,53.5,96.9,65.5,75.4,0.6341,Pass,Medium
928,72.1,1.14,Yes,2.5,No,4,70.4,57.8,62.8,76.1,62.2,62.5,63.7,64.2,0.6112,Pass,Medium
929,75.0,0.8,No,0.2,No,2,72.8,79.5,87.8,87.7,81.6,44.6,60.1,73.6,0.5658,Fail,Medium
930,42.1,0.62,Yes,8.2,Yes,5,71.8,49.0,66.1,52.6,58.4,35.5,25.8,47.9,0.4421,Fail,Low
931,56.6,1.34,Yes,1.4,No,0,62.7,45.1,56.1,63.1,69.8,57.6,60.6,58.7,0.5128,Fail,Medium
932,58.7,0.28,Yes,3.6,Yes,3,65.7,49.5,47.8,60.2,61.1,69.5,57.5,57.6,0.5046,Fail,Low
933,62.4,0.38,No,0.1,No,3,56.8,67.5,40.5,29.4,57.7,53.3,33.8,47.0,0.4542,Fail,Low
934,51.1,1.9,Yes,0.5,No,7,62.1,69.1,75.4,70.2,50.6,41.5,83.0,65.0,0.5137,Fail,Medium
935,48.7,0.9,No,0.3,No,3,69.1,31.4,39.1,45.5,54.8,37.6,57.5,44.3,0.4108,Fail,Low
936,43.4,1.08,No,0.0,No,0,60.3,56.2,25.3,53.0,32.2,27.8,30.6,37.5,0.3747,Fail,Low
937,50.3,0.47,Yes,2.5,No,3,74.9,60.3,65.5,66.2,55.2,45.6,35.5,54.7,0.4502,Fail,Low
938,62.4,0.4,Yes,4.7,No,3,60.4,60.3,75.8,47.2,63.7,67.3,69.8,64.0,0.5103,Fail,Low
939,85.3,0.0,No,0.0,No,3,74.0,68.6,65.2,66.1,65.2,68.1,54.2,64.6,0.5895,Pass,Medium
940,71.2,0.0,No,0.3,No,3,69.6,66.6,63.3,55.6,70.8,56.5,55.4,61.4,0.5013,Fail,Low
941,82.4,1.88,No,0.0,No,2,74.6,58.4,75.2,77.2,72.8,86.8,56.5,71.2,0.6655,Pass,High
942,60.3,0.25,No,0.0,No,2,75.0,51.4,45.9,55.1,38.0,62.1,46.9,49.9,0.4518,Fail,Low
943,64.4,0.0,Yes,5.7,No,2,78.6,48.3,56.3,50.7,66.0,40.9,37.7,50.0,0.5218,Fail,Medium
944,78.1,0.36,No,0.6,No,4,70.7,71.6,63.1,37.4,61.3,62.9,86.6,63.8,0.5638,Fail,Medium
945,90.5,1.66,Yes,0.5,Yes,3,84.8,75.9,83.7,90.7,85.1,85.8,100.0,86.9,0.7758,Pass,High
946,75.1,2.09,No,0.8,No,1,80.2,83.6,56.0,76.1,73.3,65.1,90.0,74.0,0.6385,Pass,Medium
947,71.8,0.08,Yes,4.8,No,3,79.1,44.8,54.1,67.8,60.5,41.7,61.2,55.0,0.5696,Fail,Medium
948,71.4,1.34,Yes,6.1,No,4,78.0,74.2,62.5,89.2,100.0,78.7,92.3,82.8,0.6337,Pass,Medium
949,58.5,2.11,No,0.9,No,3,82.4,58.4,82.4,76.5,65.5,53.6,37.8,62.4,0.5449,Fail,Medium
950,94.6,1.77,Yes,3.7,Yes,2,94.1,86.2,82.2,100.0,100.0,100.0,92.3,93.4,0.822,Pass,High
951,50.8,2.16,No,0.0,No,2,77.4,71.4,79.9,73.1,40.9,47.1,54.7,61.2,0.4927,Fail,Low
952,100.0,0.0,Yes,3.1,Yes,1,71.4,93.5,80.7,77.9,67.2,84.8,75.3,79.9,0.7404,Pass,High
953,86.5,0.18,No,0.7,No,1,74.9,71.9,78.7,71.1,73.7,79.7,76.3,75.2,0.6059,Pass,Medium
954,88.2,0.0,No,0.0,No,4,53.5,70.7,41.2,72.0,67.8,62.7,53.4,61.3,0.5877,Pass,Medium
955,67.5,1.17,No,0.0,No,4,71.4,38.8,82.4,56.5,64.5,61.2,53.6,59.5,0.5399,Fail,Medium
956,82.7,0.0,No,0.0,Yes,5,70.7,61.2,66.5,84.3,61.1,72.9,94.9,73.5,0.5932,Pass,Medium
957,39.4,1.75,No,0.0,No,6,76.6,50.1,39.6,64.5,35.8,45.2,41.3,46.1,0.408,Fail,Low
958,44.2,0.64,No,0.2,No,4,60.9,35.8,61.1,31.1,37.7,24.0,41.9,38.6,0.3636,Fail,Low
959,59.5,2.03,Yes,3.4,Yes,2,70.3,50.2,82.7,68.7,59.7,80.6,70.2,68.7,0.5998,Pass,Medium
960,47.4,2.64,Yes,3.8,Yes,0,68.0,47.5,67.2,74.7,60.6,47.2,57.1,59.0,0.5539,Fail,Medium
961,60.0,1.17,Yes,1.4,No,4,68.0,70.5,64.3,55.9,70.7,62.0,62.4,64.3,0.535,Fail,Medium
962,55.4,0.06,Yes,4.6,No,3,82.5,63.8,57.0,69.6,47.9,63.1,74.1,62.6,0.4732,Fail,Low
963,58.3,1.88,Yes,1.5,No,2,63.8,67.2,70.8,75.0,61.7,36.3,49.5,60.1,0.5538,Fail,Medium
964,76.6,1.47,No,0.4,No,3,75.7,58.2,67.7,84.6,39.4,74.5,53.2,62.9,0.6135,Pass,Medium
965,53.5,0.25,No,0.8,No,3,73.3,16.0,42.7,14.7,63.9,59.6,49.0,41.0,0.4126,Fail,Low
966,59.3,0.95,No,0.0,Yes,3,91.2,62.3,63.9,59.4,48.1,54.5,68.2,59.4,0.5182,Fail,Medium
967,58.7,1.51,No,0.7,No,6,74.9,75.3,37.2,68.7,44.5,52.6,57.2,55.9,0.5118,Fail,Low
968,88.4,0.63,Yes,1.0,Yes,5,64.3,84.2,79.1,81.7,91.8,71.8,84.0,82.1,0.695,Pass,High
969,68.4,1.7,No,0.0,No,2,76.4,96.2,42.0,57.3,64.4,69.6,57.4,64.5,0.5743,Fail,Medium
970,64.4,2.72,Yes,4.1,Yes,2,77.0,100.0,84.3,75.5,64.3,80.9,81.0,81.0,0.6722,Pass,High
971,67.4,1.47,No,0.2,No,4,74.9,73.8,45.6,69.5,61.3,59.1,64.6,62.3,0.5583,Fail,Medium
972,42.1,1.37,No,0.1,No,5,80.8,50.0,27.1,48.6,28.6,38.4,59.2,42.0,0.4084,Fail,Low
973,65.1,1.94,No,0.2,No,0,75.0,46.4,66.6,61.7,82.1,65.8,66.2,64.8,0.5631,Fail,Medium
974,86.6,1.48,Yes,1.6,No,3,64.0,63.7,84.7,80.5,67.8,84.1,75.5,76.0,0.7053,Pass,High
975,74.8,1.49,Yes,3.9,Yes,5,78.3,72.5,58.3,79.7,68.0,74.7,70.0,70.5,0.6776,Pass,High
976,51.7,0.0,Yes,3.2,Yes,2,70.8,54.3,61.0,28.8,56.8,59.7,76.4,56.2,0.4515,Fail,Low
977,25.5,3.7,Yes,4.0,Yes,4,74.2,45.6,62.5,71.3,51.8,54.1,52.7,56.3,0.4872,Fail,Low
978,56.7,0.82,Yes,6.5,Yes,3,72.8,64.4,57.3,55.6,48.0,56.9,68.2,58.4,0.534,Fail,Medium
979,63.6,0.66,No,0.8,No,5,70.7,58.9,64.0,50.4,61.2,55.8,42.0,55.4,0.4936,Fail,Low
980,80.0,1.19,No,0.3,Yes,3,82.7,72.4,89.0,62.6,79.5,83.6,66.7,75.6,0.6467,Pass,High
981,77.6,0.0,No,0.0,Yes,4,94.5,48.6,54.9,94.9,66.3,76.0,71.7,68.7,0.5851,Pass,Medium
982,48.7,2.72,Yes,4.3,Yes,4,51.0,36.6,64.8,51.9,46.1,61.3,57.3,53.0,0.555,Fail,Medium
983,75.1,2.65,No,0.0,No,2,78.0,100.0,91.8,88.5,75.2,77.1,100.0,88.8,0.6636,Pass,High
984,100.0,1.5,No,0.1,No,1,71.6,100.0,96.0,100.0,82.3,97.4,89.5,94.2,0.7481,Pass,High
985,57.3,0.07,No,0.0,Yes,1,72.9,52.4,46.1,71.1,49.9,47.5,39.7,51.1,0.4414,Fail,Low
986,97.4,0.83,No,0.5,No,4,60.7,80.2,86.8,62.4,66.9,85.0,63.4,74.1,0.6928,Pass,High
987,50.6,0.41,No,1.2,No,7,60.5,29.2,33.0,35.2,42.0,65.7,42.5,41.3,0.3964,Fail,Low
988,83.1,0.83,No,1.3,No,5,65.8,64.6,100.0,80.8,68.4,58.7,93.2,77.6,0.6154,Pass,Medium
989,46.6,0.71,No,0.5,No,2,69.9,19.5,55.5,53.2,25.7,47.8,54.3,42.7,0.3888,Fail,Low
990,69.9,1.57,Yes,2.0,No,3,79.9,81.5,68.5,51.2,58.0,82.0,62.0,67.2,0.6266,Pass,Medium
991,55.1,1.87,No,0.2,No,3,70.5,60.2,42.3,47.5,72.6,53.4,90.8,61.1,0.4988,Fail,Low
992,100.0,0.2,Yes,5.2,Yes,5,72.7,96.6,89.7,89.1,79.7,92.0,71.6,86.4,0.762,Pass,High
993,51.7,1.2,No,0.4,No,2,74.4,36.1,60.0,54.0,57.7,45.0,35.7,48.1,0.4481,Fail,Low
994,100.0,0.17,No,0.2,No,1,85.8,52.3,87.5,94.6,100.0,71.7,58.4,77.4,0.696,Pass,High
995,58.2,0.0,No,0.9,No,1,79.1,33.6,32.0,54.0,42.7,58.7,34.6,42.6,0.4318,Fail,Low
996,72.2,1.71,No,0.4,No,2,65.5,77.4,81.4,59.1,62.4,82.9,69.7,72.2,0.5877,Pass,Medium
997,67.2,1.47,No,0.0,No,5,60.5,70.4,48.3,73.3,32.6,51.9,71.6,58.0,0.5434,Fail,Medium
998,46.8,1.59,Yes,1.4,No,3,78.4,31.1,56.7,71.6,65.4,53.0,42.7,53.4,0.486,Fail,Low
999,82.4,1.57,Yes,2.1,No,4,82.7,100.0,65.9,95.0,71.5,93.2,94.5,86.7,0.7058,Pass,High
1000,97.5,2.52,Yes,4.1,Yes,5,83.4,96.8,100.0,93.1,67.9,85.8,93.8,89.6,0.8709,Pass,High
1001,50.3,1.66,No,0.0,No,3,72.4,72.1,32.8,53.7,54.9,47.4,65.2,54.4,0.461,Fail,Low
1002,88.6,0.13,No,0.4,No,2,77.4,60.9,93.1,81.2,76.2,57.5,66.2,72.5,0.619,Pass,Medium
1003,53.8,2.22,Yes,0.7,No,4,60.9,67.5,66.0,66.7,42.2,75.2,51.2,61.5,0.5414,Fail,Medium
1004,33.4,0.27,No,0.0,Yes,0,56.2,30.4,41.8,27.3,48.3,68.0,44.7,43.4,0.2901,Fail,Low
1005,67.2,0.67,No,1.3,No,1,64.3,53.1,38.2,63.1,57.1,78.8,25.3,52.6,0.5055,Fail,Low
1006,76.7,0.64,No,0.9,No,3,65.1,73.0,66.2,53.2,62.8,66.0,62.7,64.0,0.5633,Fail,Medium
1007,79.8,1.44,Yes,3.3,Yes,3,87.5,97.0,86.2,82.7,89.7,73.9,58.5,81.3,0.7103,Pass,High
1008,66.4,1.07,Yes,3.7,No,5,85.2,57.3,73.0,59.6,84.2,48.7,57.6,63.4,0.5926,Pass,Medium
1009,100.0,0.02,Yes,5.1,No,5,82.8,72.3,88.1,80.9,55.5,64.7,74.1,72.6,0.7428,Pass,High
1010,71.2,2.52,No,0.0,No,5,60.6,72.9,85.1,66.5,99.7,52.6,58.2,72.5,0.62,Pass,Medium
1011,87.7,0.43,Yes,1.2,No,5,75.2,90.4,55.5,83.4,97.9,70.4,72.0,78.3,0.6722,Pass,High
1012,57.8,1.59,Yes,2.2,No,3,67.7,52.9,53.2,46.5,60.7,52.7,68.1,55.7,0.5432,Fail,Medium
1013,68.6,0.88,No,0.9,No,3,65.4,54.4,87.8,71.2,59.2,38.3,44.8,59.3,0.527,Fail,Medium
1014,80.9,0.48,No,0.0,No,0,72.1,66.7,58.2,81.1,72.4,59.8,90.9,71.5,0.5815,Pass,Medium
1015,76.5,1.63,No,0.3,No,2,75.3,82.3,61.7,74.4,53.5,73.1,88.6,72.3,0.619,Pass,Medium
1016,36.3,1.19,No,1.0,No,0,78.5,46.1,30.2,35.7,33.8,50.8,53.2,41.6,0.3583,Fail,Low
1017,80.5,0.2,No,0.0,No,1,73.2,50.2,56.8,50.2,74.5,65.3,58.8,59.3,0.5674,Fail,Medium
1018,100.0,0.0,No,0.3,No,2,81.1,81.4,65.1,83.5,83.9,83.0,66.0,77.1,0.6844,Pass,High
1019,59.0,1.49,No,0.8,No,1,55.9,67.7,54.6,52.3,66.8,58.3,58.4,59.7,0.4876,Fail,Low
1020,64.4,2.33,Yes,4.3,No,2,85.0,62.2,61.4,56.0,100.0,79.2,69.8,71.4,0.6412,Pass,High
1021,69.6,1.83,No,0.0,No,3,94.4,74.8,72.7,64.3,84.1,80.9,58.7,72.6,0.6073,Pass,Medium
1022,64.2,0.89,No,1.0,No,3,69.0,54.7,49.6,65.4,68.5,41.3,57.3,56.1,0.505,Fail,Low
1023,71.8,1.51,Yes,1.1,Yes,4,68.4,68.6,99.5,85.2,85.7,74.7,86.2,83.3,0.6424,Pass,High
1024,80.5,1.82,No,0.3,No,0,68.5,70.9,81.3,74.6,73.9,77.5,81.2,76.6,0.6432,Pass,High
1025,81.5,1.67,Yes,2.2,Yes,1,82.7,55.1,74.5,70.5,68.8,86.1,83.8,73.1,0.7219,Pass,High
1026,34.8,1.69,No,0.3,No,3,69.9,26.4,63.1,40.7,51.1,39.9,45.0,44.4,0.3677,Fail,Low
1027,92.6,0.0,No,1.1,No,2,62.7,75.0,79.9,79.4,66.5,54.3,71.7,71.1,0.6235,Pass,Medium
1028,100.0,0.75,No,0.8,No,2,85.6,69.6,66.2,87.5,74.8,100.0,77.5,79.3,0.7276,Pass,High
1029,63.2,0.69,No,0.0,No,4,82.9,83.6,72.3,38.4,48.7,75.3,42.1,60.1,0.5016,Fail,Low
1030,69.8,1.95,Yes,1.6,No,7,77.0,85.7,56.9,72.8,75.0,80.8,71.6,73.8,0.646,Pass,High
1031,71.1,0.83,Yes,1.8,No,3,65.9,65.0,37.4,63.7,74.7,83.0,74.9,66.4,0.5822,Pass,Medium
1032,69.2,0.61,No,0.0,Yes,1,69.5,83.6,69.8,58.5,48.3,56.0,68.6,64.1,0.5364,Fail,Medium
1033,36.1,0.77,Yes,5.4,No,1,60.9,39.9,41.8,55.1,41.2,34.8,49.3,43.7,0.3707,Fail,Low
1034,62.8,0.19,Yes,4.5,No,3,66.1,48.9,63.7,74.7,65.1,48.4,57.4,59.7,0.5074,Fail,Low
1035,92.5,0.63,No,0.9,No,1,72.7,84.9,57.8,82.7,61.4,87.9,86.0,76.8,0.6627,Pass,High
1036,100.0,2.08,No,0.0,No,1,87.6,98.9,81.4,95.0,97.1,89.3,97.8,93.2,0.7928,Pass,High
1037,46.3,2.06,No,0.0,No,3,71.4,59.0,65.5,40.8,38.2,45.8,42.7,48.7,0.456,Fail,Low
1038,76.7,0.56,No,0.7,No,4,65.7,36.6,62.3,44.8,48.8,62.6,75.5,55.1,0.5606,Fail,Medium
1039,49.4,0.84,Yes,3.9,Yes,2,73.7,60.5,86.1,32.2,64.1,34.9,78.5,59.4,0.4843,Fail,Low
1040,66.6,0.93,Yes,3.7,No,2,71.2,60.2,68.0,67.4,57.1,69.6,65.4,64.6,0.569,Fail,Medium
1041,50.0,0.7,Yes,0.5,No,6,69.4,59.5,62.6,55.4,52.2,66.5,48.8,57.5,0.4531,Fail,Low
1042,39.4,1.05,Yes,3.1,Yes,2,75.6,70.2,57.5,53.8,48.7,65.0,53.8,58.2,0.4348,Fail,Low
1043,48.4,2.8,No,0.0,No,3,84.3,70.7,78.4,46.5,56.3,83.7,63.7,66.6,0.5184,Fail,Medium
1044,48.0,2.13,No,0.0,No,4,69.9,42.9,43.9,61.8,76.3,58.8,46.9,55.1,0.4694,Fail,Low
1045,78.1,1.53,No,0.4,No,2,70.6,59.9,66.8,53.2,68.0,70.9,77.2,66.0,0.6192,Pass,Medium
1046,65.5,1.74,Yes,5.2,No,2,72.2,89.2,72.8,62.9,38.8,45.3,80.8,65.0,0.6077,Pass,Medium
1047,41.1,2.55,No,1.0,No,2,64.2,57.5,64.3,80.2,37.6,43.3,52.5,55.9,0.4433,Fail,Low
1048,41.5,1.42,No,0.5,No,3,70.1,36.8,32.9,48.1,41.0,44.7,63.5,44.5,0.3951,Fail,Low
1049,47.5,3.13,No,0.0,No,4,72.2,46.5,66.4,43.2,62.2,61.6,65.7,57.6,0.5187,Fail,Medium
1050,74.3,1.72,Yes,0.8,No,3,92.8,77.4,80.8,64.2,68.7,43.6,90.6,70.9,0.6704,Pass,High
1051,60.8,0.55,Yes,3.4,No,2,70.2,48.0,73.1,62.3,64.1,47.9,61.9,59.5,0.5135,Fail,Medium
1052,76.7,0.83,Yes,0.8,No,1,61.4,66.8,77.3,90.1,90.8,76.3,65.7,77.8,0.6064,Pass,Medium
1053,64.9,0.32,Yes,4.3,Yes,3,65.8,49.0,55.9,68.0,62.7,77.9,62.1,62.6,0.5457,Fail,Medium
1054,61.0,1.22,Yes,2.1,No,2,69.1,73.0,59.5,39.9,56.2,95.0,44.3,61.3,0.5438,Fail,Medium
1055,44.8,0.62,No,0.6,No,0,73.9,62.8,30.1,52.6,50.9,60.2,56.6,52.2,0.3752,Fail,Low
1056,93.3,1.47,Yes,0.5,No,1,79.2,89.7,100.0,100.0,63.7,77.2,100.0,88.4,0.755,Pass,High
1057,57.6,0.19,Yes,3.2,No,2,60.7,39.7,46.3,76.8,72.6,44.8,51.7,55.3,0.4663,Fail,Low
1058,54.0,1.91,Yes,7.3,Yes,6,72.1,65.2,71.0,63.3,71.2,43.1,73.5,64.6,0.5774,Pass,Medium
